  37.1430 -116.0680    0.5000   605455500.09000  3962975   598292  1989068   -1   -1   -1       41        3 en      -999.0000 - -999.00       -1 -999.00       -1 -999.00       -1 -               DOE_Springer      644639 07/12/2002       
  37.1430 -116.0670    0.0000   605455500.09000  4865276   598292  1989068   -1  132   -1       41        3 ec      -999.0000 - -999.00       -1 -999.00       -1    5.00  1129028 -               CNSS                  -1 07/12/2002       
  37.1430 -116.0670    0.0000   605455500.00000  6729981   598292  1989068   -1   -1   -1       41        3 en      -999.0000 -    5.00  2453438 -999.00       -1 -999.00       -1 -               ISC               803913 08/28/2002       
  37.1280 -116.1220    0.0000   604340100.08000   615363   597777  1989055   -1   64   -1       41        3 ex      -999.0000 F    4.40       -1 -999.00       -1    4.50       -1 furnished       PDE-M                 -1 04/02/2000       
  37.1280 -116.1230    0.3700   604340100.08000  3962974   597777  1989055   -1   -1   -1       41        3 en      -999.0000 - -999.00       -1 -999.00       -1 -999.00       -1 -               DOE_Springer      644638 07/12/2002       
  37.1208 -115.9727    2.4900   604340099.26000  4864123   597777  1989055   41   39   -1       41        3 en      -999.0000 - -999.00       -1 -999.00       -1    4.50  1128025 -               CNSS                  -1 07/12/2002       
  37.1280 -116.1220    0.0000   604340100.00000  6056098   597777  1989055   -1   -1   -1       41        3 en      -999.0000 -    4.40  2078429 -999.00       -1 -999.00       -1 -               ISC               682124 08/21/2002       
  37.0770 -116.0010    0.0000   603144360.06000   614780   597197  1989041   -1  198   -1       41        3 ex      -999.0000 F    5.20       -1 -999.00       -1    5.20       -1 furnished       PDE-M                 -1 04/02/2000       
  37.0770 -116.0010    0.5030   603144360.06000  3962972   597197  1989041   -1   -1   -1       41        3 en      -999.0000 - -999.00       -1 -999.00       -1 -999.00       -1 -               DOE_Springer      644636 07/12/2002       
  37.0803 -115.8468    3.4200   603144359.04000  4862987   597197  1989041  132  110   -1       41        3 en      -999.0000 - -999.00       -1 -999.00       -1    5.20  1126998 -               CNSS                  -1 07/12/2002       
  37.0770 -116.0010    0.0000   603144360.00000  6054822   597197  1989041   -1   -1   -1       41        3 en      -999.0000 -    5.20  2077929 -999.00       -1 -999.00       -1 -               ISC               682008 08/21/2002       
  37.1990 -116.2090    0.0000   597789000.06000   612597   595016  1988345   -1  138   -1       41        3 ex      -999.0000 F    5.00       -1 -999.00       -1    5.00       -1 furnished       PDE-M                 -1 04/02/2000       
  37.1990 -116.2100    0.4000   597789000.06000  3962971   595016  1988345   -1   -1   -1       41        3 en      -999.0000 - -999.00       -1 -999.00       -1 -999.00       -1 -               DOE_Springer      644635 07/12/2002       
  37.2133 -116.1367    2.4200   597788999.81000  4858172   595016  1988345  104   91   -1       41        3 en      -999.0000 - -999.00       -1 -999.00       -1    5.00  1122678 -               CNSS                  -1 07/12/2002       
  37.1990 -116.2090    0.0000   597789000.00000  6052511   595016  1988345   -1   -1   -1       41        3 en      -999.0000 -    5.00  2076945 -999.00       -1 -999.00       -1 -               ISC               681788 08/21/2002       
  37.0890 -116.0490    0.0000   592754400.08000   610467   592897  1988287   -1  340   -1       41        3 ex      -999.0000 F    5.90       -1    4.40       -1    5.60       -1 furnished       PDE-M                 -1 04/02/2000       
  37.0890 -116.0500    0.6400   592754400.08000  3962966   592897  1988287   -1   -1   -1       41        3 en      -999.0000 - -999.00       -1 -999.00       -1 -999.00       -1 -               DOE_Springer      644630 07/12/2002       
  37.0890 -116.0490    0.0000   592754400.08000  4853486   592897  1988287   -1  340   -1       41        3 qf      -999.0000 - -999.00       -1 -999.00       -1    5.90  1118312 -               CNSS                  -1 07/12/2002       
  37.0890 -116.0490    0.0000   592754400.00000  6724473   592897  1988287   -1   -1   -1       41        3 en      -999.0000 -    5.90  2451516 -999.00       -1    4.40  2451517 -               ISC               803316 08/28/2002       
  37.0860 -116.0690    0.0000   588967200.09000   609096   591528  1988243   -1  172   -1       41        3 ex      -999.0000 F    5.00       -1 -999.00       -1    4.80       -1 furnished       PDE-M                 -1 04/02/2000       
  37.0860 -116.0690    0.4890   588967200.09000  3962965   591528  1988243   -1   -1   -1       41        3 en      -999.0000 - -999.00       -1 -999.00       -1 -999.00       -1 -               DOE_Springer      644629 07/12/2002       
  37.0922 -115.9958    2.4100   588967199.86000  4849799   591528  1988243  139  125   -1       41        3 en      -999.0000 - -999.00       -1 -999.00       -1    5.10  1115098 -               CNSS                  -1 07/12/2002       
  37.0860 -116.0690    0.0000   588967200.00000  6723587   591528  1988243   -1   -1   -1       41        3 en      -999.0000 -    5.00  2451180 -999.00       -1 -999.00       -1 -               ISC               803212 08/28/2002       
  37.2970 -116.3070    0.0000   587840400.09000   608636   591069  1988230   -1  312   -1       41        3 ex      -999.0000 F    5.50       -1    4.20       -1    5.40       -1 furnished       PDE-M                 -1 04/02/2000       
  37.2970 -116.3070    0.6160   587840400.09000  3962962   591069  1988230   -1   -1   -1       41        3 en      -999.0000 - -999.00       -1 -999.00       -1 -999.00       -1 -               DOE_Springer      644626 07/12/2002       
  37.3197 -116.2295    0.0400   587840399.63000  4848613   591069  1988230  161  151   -1       41        3 en      -999.0000 - -999.00       -1 -999.00       -1    5.50  1114046 -               CNSS                  -1 07/12/2002       
  37.2970 -116.3070    0.0000   587840400.00000  6722533   591069  1988230   -1   -1   -1       41        3 en      -999.0000 -    5.50  2450795 -999.00       -1    4.20  2450796 -               ISC               803048 08/28/2002       
  37.2520 -116.3770    0.0000   584291130.07000   607089   589522  1988189   -1  346   -1       41        3 ex      -999.0000 F    5.60       -1    4.30       -1    5.40       -1 furnished       PDE-M                 -1 04/02/2000       
  37.2520 -116.3780    0.6220   584291130.07000  3962961   589522  1988189   -1   -1   -1       41        3 en      -999.0000 - -999.00       -1 -999.00       -1 -999.00       -1 -               DOE_Springer      644625 07/12/2002       
  37.2630 -116.2292    0.0300   584291128.86000  4844681   589522  1988189  155  150   -1       41        3 en      -999.0000 - -999.00       -1 -999.00       -1    5.60  1110428 -               CNSS                  -1 07/12/2002       
  37.2520 -116.3770    0.0000   584291130.00000  6043051   589522  1988189   -1   -1   -1       41        3 en      -999.0000 -    5.60  2073570 -999.00       -1    4.30  2073571 -               ISC               680453 08/21/2002       
  37.1660 -116.0720    0.0000   582991200.08000   606567   589000  1988174   -1   51   -1       41        3 ex      -999.0000 F -999.00       -1 -999.00       -1    3.10       -1 furnished       PDE-M                 -1 04/02/2000       
  37.1660 -116.0730    0.2070   582991200.08000  3962960   589000  1988174   -1   -1   -1       41        3 en      -999.0000 - -999.00       -1 -999.00       -1 -999.00       -1 -               DOE_Springer      644624 07/12/2002       
  37.1000 -116.0500    0.0000   582991200.47000  4843717   589000  1988174   -1   15   -1       41        3 qt      -999.0000 - -999.00       -1 -999.00       -1    3.40  1109580 -               CNSS                  -1 07/12/2002       
  37.1660 -116.0720    0.0000   582991200.00000  6719947   589000  1988174   -1   -1   -1       41        3 en      -999.0000 - -999.00       -1 -999.00       -1 -999.00       -1 -               ISC               802655 08/28/2002       
  37.2600 -116.4410    0.0000   581259600.09000   605958   588391  1988154   -1  207   -1       41        3 ex      -999.0000 F    5.40       -1    4.20       -1    5.30       -1 furnished       PDE-M                 -1 04/02/2000       
  37.2600 -116.4420    0.6200   581259600.09000  3962958   588391  1988154   -1   -1   -1       41        3 en      -999.0000 - -999.00       -1 -999.00       -1 -999.00       -1 -               DOE_Springer      644622 07/12/2002       
